Report,Report Currency,Manager,Fund,Vertical,Main operating country by revenues (Country),Main operating country by revenues (Continent),Sector,Technology,Customer Relationship Model,Business/Revenue Model,Company,Investment Type,Investment Instrument,Investment Status,Round,Investment date,Last Fair Value date,Number of Shares,Price Per Share,Last Price Per Share,Reported Investment,Calculate Investment,Investment diff, Investment Date EURUSD ,Reported Investment EUR,Calculate Investment EUR,Invest diff EUR,Reported NAV,Calculate NAV,NAV diff, Last Fair Value Date EURUSD ,Reported NAV EUR,Calculate NAV EUR,NAV Diff EUR, PnL 
4Q23,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,First Investment,Equity,Active,Seed,10/28/2022,7/7/2023,8548,1.04,1.83,8925.82,8889.92,35.9,1,8961.58,8925.53,36.05,15671,15642.84,28.16,1.1,14278.82,14253.16,25.66,5327.62
4Q23,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,Follow On,Equity,Active,Series A,7/7/2023,7/7/2023,8115,1.83,1.83,29753.03,14850.45,14902.58,1.1,27109.82,13531.16,13578.66,14877,14850.45,26.55,1.1,13555.35,13531.16,24.19,0
1Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,First Investment,Equity,Active,Seed,10/28/2022,7/7/2023,3692.74,1.31,1.83,4820.13,4820.13,0,1,4839.44,4839.44,0,6769.9,6769.9,0,1.1,6168.47,6168.47,0,1329.03
1Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,First Investment,Equity,Active,Seed,10/28/2022,7/7/2023,8548,1.04,1.83,8925.82,8925.82,0,1,8961.58,8961.58,0,15671.06,15671.06,0,1.1,14278.87,14278.87,0,5317.29
1Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,Follow On,Equity,Active,Series A,7/7/2023,7/7/2023,16229.22,1.83,1.83,29753.03,29753.03,0,1.1,27109.82,27109.82,0,29753.03,29753.03,0,1.1,27109.82,27109.82,0,0
2Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,First Investment,Equity,Active,Seed,10/28/2022,7/7/2023,3692.74,1.31,1.83,4820.13,4820.13,0,1,4839.44,4839.44,0,6769.9,6769.9,0,1.1,6168.47,6168.47,0,1329.03
2Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,First Investment,Equity,Active,Seed,10/28/2022,7/7/2023,8548,1.04,1.83,8925.82,8925.82,0,1,8961.58,8961.58,0,15671.06,15671.06,0,1.1,14278.87,14278.87,0,5317.29
2Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,Follow On,Equity,Active,Series A,7/7/2023,7/7/2023,16229.22,1.83,1.83,29753.03,29753.03,0,1.1,27109.82,27109.82,0,29753.03,29753.03,0,1.1,27109.82,27109.82,0,0
3Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,First Investment,Equity,Active,Seed,10/28/2022,7/7/2023,3692.74,1.31,1.83,4820.13,4820.13,0,1,4839.44,4839.44,0,6769.9,6769.9,0,1.1,6168.47,6168.47,0,1329.03
3Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,First Investment,Equity,Active,Seed,10/28/2022,7/7/2023,8548,1.04,1.83,8925.82,8925.82,0,1,8961.58,8961.58,0,15671.06,15671.06,0,1.1,14278.87,14278.87,0,5317.29
3Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Mattilda Holdings,Follow On,Equity,Active,Series A,7/7/2023,7/7/2023,24344,1.83,1.83,44629.54,44629.86,-0.32,1.1,40664.73,40665.02,-0.29,44629.54,44629.86,-0.32,1.1,40664.73,40665.02,-0.29,0
3Q24,USD,Hawaii Ventures,Hawaii Ventures IV,Growth,#NA,#NA,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,Other,Menlo,First Investment,Other,Active,Seed,7/17/2024,11/15/2024,,,,56980.72,56980.72,0,1.09,52090.94,52090.94,0,56981,56981,0,1.05,54041.16,54041.16,0,1950.22
4Q23,EUR,Claxon,Claxon Innovation Growth IV,Growth,Spain,Rest of Europe,"Business Services (IT, Productivity, CRM, HR)",Cloud,B2B,SaaS,Metricool Software,First Investment,Equity,Active,Series A,8/4/2022,12/18/2023,65,2596.84,5220.97,169260,168794.6,465.4,1,169260,168794.6,465.4,740921,339363.05,401557.95,1,740921,339363.05,401557.95,170568.45
1Q24,EUR,Claxon,Claxon Innovation Growth IV,Growth,Spain,Rest of Europe,"Business Services (IT, Productivity, CRM, HR)",Cloud,B2B,SaaS,Metricool Software,First Investment,Equity,Active,Series A,8/4/2022,2/27/2024,65,2596.84,12721.66,169260,168794.6,465.4,1,169260,168794.6,465.4,829188,826907.9,2280.1,1,829188,826907.9,2280.1,658113.3
2Q24,EUR,Claxon,Claxon Innovation Growth IV,Growth,Spain,Rest of Europe,"Business Services (IT, Productivity, CRM, HR)",Cloud,B2B,SaaS,Metricool Software,First Investment,Equity,Active,Series A,8/4/2022,2/27/2024,65,2596.84,12597,169260,168794.6,465.4,1,169260,168794.6,465.4,845081,818805,26276,1,845081,818805,26276,650010.4
3Q24,EUR,Claxon,Claxon Innovation Growth IV,Growth,Spain,Rest of Europe,"Business Services (IT, Productivity, CRM, HR)",Cloud,B2B,SaaS,Metricool Software,First Investment,Equity,Active,Series A,8/4/2022,2/27/2024,65,2596.84,12595.88,169260,168794.6,465.4,1,169260,168794.6,465.4,845590.66,818732.19,26858.47,1,845590.66,818732.19,26858.47,649937.59
4Q23,USD,Just Onegate,Just Onegate CAF I,Decarbonization,Sweden,Rest of Europe,Energy,Other,B2B,Marketplace,Meva Energy AB,First Investment,Equity,Active,Series B,7/29/2022,12/31/2023,,,,414313.01,414313.01,0,1.02,405140.63,405140.63,0,576376.91,576376.91,0,1.1,522302.89,522302.89,0,117162.27
1Q24,USD,Just Onegate,Just Onegate CAF I,Decarbonization,Sweden,Rest of Europe,Energy,Other,B2B,Marketplace,Meva Energy AB,First Investment,Equity,Active,Series B,7/29/2022,3/31/2024,,,,414313.01,414313.01,0,1.02,405140.63,405140.63,0,563910.47,563910.47,0,1.08,522516.7,522516.7,0,117376.07
2Q24,USD,Just Onegate,Just Onegate CAF I,Decarbonization,Sweden,Rest of Europe,Energy,Other,B2B,Marketplace,Meva Energy AB,First Investment,Equity,Active,Series B,7/29/2022,6/30/2024,,,,414313.01,414313.01,0,1.02,405140.63,405140.63,0,563910.47,563910.47,0,1.07,525349.8,525349.8,0,120209.17
3Q24,USD,Just Onegate,Just Onegate CAF I,Decarbonization,Sweden,Rest of Europe,Energy,Other,B2B,Marketplace,Meva Energy AB,First Investment,Equity,Active,Series B,7/29/2022,6/30/2024,,,,414313.01,414313.01,0,1.02,405140.63,405140.63,0,563910.47,563910.47,0,1.07,525349.8,525349.8,0,120209.17
4Q23,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,P2P,Other,Mezubo Holdings Ltd.,First Investment,Other,Active,Seed,1/31/2022,1/31/2022,,,,17851.65,17851.65,0,1.12,15897.81,15897.81,0,17852,17852,0,1.12,15898.12,15898.12,0,0.31
1Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,P2P,Other,Mezubo Holdings Ltd.,First Investment,Other,Active,Seed,1/31/2022,1/31/2022,,,,17851.65,17851.65,0,1.12,15897.81,15897.81,0,17851.65,17851.65,0,1.12,15897.81,15897.81,0,0
2Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,P2P,Other,Mezubo Holdings Ltd.,First Investment,Other,Active,Seed,1/31/2022,1/31/2022,,,,17851.65,17851.65,0,1.12,15897.81,15897.81,0,17851.65,17851.65,0,1.12,15897.81,15897.81,0,0
3Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,P2P,Other,Mezubo Holdings Ltd.,First Investment,Other,Active,Seed,1/31/2022,1/31/2022,,,,17851.65,17851.65,0,1.12,15897.81,15897.81,0,17851.65,17851.65,0,1.12,15897.81,15897.81,0,0
1Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Marketplace,Mi Empeño,First Investment,Convertible Note,Active,Pre-seed,9/19/2023,9/19/2023,,,,16625,16625,0,1.07,15564.44,15564.44,0,16625,16625,0,1.07,15564.44,15564.44,0,0
2Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Marketplace,Mi Empeño,First Investment,Convertible Note,Active,Pre-seed,9/19/2023,9/19/2023,,,,16549,16549,0,1.07,15493.29,15493.29,0,16549,16549,0,1.07,15493.29,15493.29,0,0
3Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Marketplace,Mi Empeño,First Investment,Convertible Note,Active,Pre-seed,9/19/2023,9/19/2023,,,,16481,16481,0,1.07,15429.63,15429.63,0,16481,16481,0,1.07,15429.63,15429.63,0,0
4Q23,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Other,Other,,,"MicroByre, Inc.",First Investment,Equity,Active,Series A,1/7/2022,1/7/2022,,,,72201,72201,0,1.14,63556.1,63556.1,0,0,0,0,1.14,0,0,0,0
1Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Other,Other,,,"MicroByre, Inc.",First Investment,Equity,Active,Series A,1/7/2022,1/7/2022,,,,74992,74992,0,1.14,66012.92,66012.92,0,0,0,0,1.14,0,0,0,0
2Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Other,Other,,,"MicroByre, Inc.",First Investment,Equity,Active,Series A,1/7/2022,1/7/2022,,,,71007,71007,0,1.14,62505.06,62505.06,0,0,0,0,1.14,0,0,0,0
3Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Other,Other,,,"MicroByre, Inc.",First Investment,Equity,Active,Series A,1/7/2022,1/7/2022,,,,68615,68615,0,1.14,60399.46,60399.46,0,0,0,0,1.14,0,0,0,0
3Q24,USD,Lagardwind,Lagardwind,Growth,#NA,#NA,Healthtech,Data Analytics,B2B,SaaS,MiLaboratories,First Investment,Equity,Active,Series A,7/27/2024,9/30/2024,123528,1.95,1.95,221452,240879.6,-19427.6,1.09,203727.69,221600.37,-17872.68,214806,240879.6,-26073.6,1.11,192891.59,216305.17,-23413.58,-5295.2
4Q23,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Circular Economy,Waste Management,,,Mill Industries,First Investment,Equity,Active,Series C,3/25/2022,3/25/2022,,,,69016,69016,0,1.1,62810.34,62810.34,0,74856,74856,0,1.1,68125.23,68125.23,0,5314.89
1Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Circular Economy,Waste Management,,,Mill Industries,First Investment,Equity,Active,Series C,3/25/2022,3/25/2022,,,,70060,70060,0,1.1,63760.47,63760.47,0,75988,75988,0,1.1,69155.44,69155.44,0,5394.98
2Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Circular Economy,Waste Management,,,Mill Industries,First Investment,Equity,Active,Series C,3/25/2022,3/25/2022,,,,70137,70137,0,1.1,63830.54,63830.54,0,76072,76072,0,1.1,69231.89,69231.89,0,5401.35
3Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Circular Economy,Waste Management,,,Mill Industries,First Investment,Equity,Active,Series C,3/25/2022,3/25/2022,,,,66722,66722,0,1.1,60722.61,60722.61,0,72368,72368,0,1.1,65860.94,65860.94,0,5138.33
4Q23,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,Other,Other,,,Milvus,First Investment,Other,Active,Other,12/9/2022,12/9/2022,,,,20602,20602,0,1.05,19539.07,19539.07,0,21009,21009,0,1.05,19925.08,19925.08,0,386
1Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,Other,Other,,,Milvus,First Investment,Other,Active,Other,12/9/2022,12/9/2022,,,,21399,21399,0,1.05,20294.95,20294.95,0,21627,21627,0,1.05,20511.19,20511.19,0,216.24
2Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,Other,Other,,,Milvus,First Investment,Other,Active,Other,12/9/2022,12/9/2022,,,,20262,20262,0,1.05,19216.62,19216.62,0,20522,20522,0,1.05,19463.2,19463.2,0,246.59
3Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,Other,Other,,,Milvus,First Investment,Other,Active,Other,12/9/2022,12/9/2022,,,,19579,19579,0,1.05,18568.85,18568.85,0,20972,20972,0,1.05,19889.98,19889.98,0,1321.13
3Q24,USD,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,USA,North America,Other,Other,B2C,Other,Ministudio AI,First Investment,Equity,Active,Pre-seed,5/3/2024,9/30/2024,,,,9562.64,9562.64,0,1.08,8877.31,8877.31,0,8881.69,8881.69,0,1.11,7975.58,7975.58,0,-901.73
4Q23,USD,Zasca C Fund,Zasca C Fund I,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,On-demand,Minu,First Investment,Other,Active,Series A,9/30/2023,9/30/2023,34000,1.84,1.84,62500,62560,-60,1.06,59045.82,59102.5,-56.68,62500,62560,-60,1.06,59045.82,59102.5,-56.68,0
1Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,On-demand,Minu,First Investment,Other,Active,Series A,9/30/2023,9/30/2023,33999.88,1.84,1.84,62500,62559.77,-59.77,1.06,59045.82,59102.29,-56.47,62500,62559.77,-59.77,1.06,59045.82,59102.29,-56.47,0
2Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,On-demand,Minu,First Investment,Other,Active,Series A,9/30/2023,9/30/2023,33999.88,1.84,1.84,62500,62500,0,1.06,59045.82,59045.82,0,114583.44,62500,52083.44,1.06,108250.77,59045.82,49204.95,0
3Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,On-demand,Minu,First Investment,Other,Active,Series A,9/30/2023,9/30/2024,33999.88,1.84,1.84,62500,62559.78,-59.78,1.06,59045.82,59102.29,-56.48,114583.44,62559.78,52023.66,1.11,102893.69,56177.46,46716.23,-2924.84
2Q24,EUR,Chaos Capital,Chaos Capital VII,Growth,Israel,Rest of Europe,"Business Services (IT, Productivity, CRM, HR)",Other,B2C,Other,Minute Media IV,Follow On,Equity,Active,Series J,4/3/2024,6/30/2024,172,116.25,116.25,19994.72,19995,-0.28,1,19994.72,19995,-0.28,19994.72,19995,-0.28,1,19994.72,19995,-0.28,0
3Q24,EUR,Chaos Capital,Chaos Capital VII,Growth,Israel,Rest of Europe,"Business Services (IT, Productivity, CRM, HR)",Other,B2C,Other,Minute Media IV,Follow On,Equity,Active,Series J,4/3/2024,9/30/2024,172,108.3,104.87,18627.09,18627.6,-0.51,1,18627.09,18627.6,-0.51,18037.27,18037.64,-0.37,1,18037.27,18037.64,-0.37,-589.96
4Q23,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,RE & Construction,Energy Management Software,,,Mojave Energy Systems,First Investment,Equity,Active,Seed,2/3/2023,2/3/2023,,,,24297,24297,0,1.08,22445.27,22445.27,0,24297,24297,0,1.08,22445.27,22445.27,0,0
1Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,RE & Construction,Energy Management Software,,,Mojave Energy Systems,First Investment,Equity,Active,Seed,2/3/2023,2/3/2023,,,,24362,24362,0,1.08,22505.31,22505.31,0,24362,24362,0,1.08,22505.31,22505.31,0,0
2Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,RE & Construction,Energy Management Software,,,Mojave Energy Systems,First Investment,Equity,Active,Seed,2/3/2023,2/3/2023,,,,28218,28218,0,1.08,26067.44,26067.44,0,28218,28218,0,1.08,26067.44,26067.44,0,0
3Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,RE & Construction,Energy Management Software,,,Mojave Energy Systems,First Investment,Equity,Active,Seed,2/3/2023,2/3/2023,,,,35578,35578,0,1.08,32866.51,32866.51,0,35720,35720,0,1.08,32997.69,32997.69,0,131.18
4Q23,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Energy,Green Hydrogen,B2B,Other,Monolith Materials Inc.,First Investment,Equity,Active,Series D,7/18/2022,12/31/2023,224175,3.41,3.62,763580.57,764436.75,-856.18,1.01,752689.16,753533.13,-843.97,811960.1,811513.5,446.6,1.1,735784.35,735379.65,404.7,-18153.48
1Q24,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Energy,Green Hydrogen,B2B,Other,Monolith Materials Inc.,First Investment,Equity,Active,Series D,7/18/2022,3/31/2024,314657,3.41,3.76,1071780,1072980.37,-1200.37,1.01,1056492.55,1057675.8,-1183.25,1184191.72,1183110.32,1081.4,1.08,1097266.28,1096264.26,1002.02,38588.46
2Q24,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Energy,Green Hydrogen,B2B,Other,Monolith Materials Inc.,First Investment,Equity,Active,Series D,7/18/2022,6/30/2024,314657,3.41,3.79,1071780,1072980.37,-1200.37,1.01,1056492.55,1057675.8,-1183.25,1191979.47,1192550.03,-570.56,1.07,1110470.91,1111002.45,-531.54,53326.65
3Q24,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Energy,Green Hydrogen,B2B,Other,Monolith Materials Inc.,First Investment,Equity,Active,Series D,7/18/2022,6/30/2024,314657,3.41,3.79,1071780,1072980.37,-1200.37,1.01,1056492.55,1057675.8,-1183.25,1191979.47,1192550.03,-570.56,1.07,1110470.91,1111002.45,-531.54,53326.65
4Q23,USD,Life Leftension,"Life Leftension Ventures II, FCR",Growth,#NA,#NA,Healthtech,AI & ML,B2B,SaaS,Monomer,Primary,SAFE (post money),Active,Seed,10/23/2023,12/1/2023,,,,25929.82,25929.82,0,1.07,24303.43,24303.43,0,25929.82,25929.82,0,1.09,23808.48,23808.48,0,-494.95
1Q24,USD,Life Leftension,"Life Leftension Ventures II, FCR",Growth,#NA,#NA,Healthtech,AI & ML,B2B,SaaS,Monomer,Primary,SAFE (post money),Active,Seed,10/23/2023,12/1/2023,,,,25929.82,25929.82,0,1.07,24303.43,24303.43,0,25929.82,25929.82,0,1.09,23808.48,23808.48,0,-494.95
2Q24,USD,Life Leftension,"Life Leftension Ventures II, FCR",Growth,#NA,#NA,Healthtech,AI & ML,B2B,SaaS,Monomer,Primary,SAFE (post money),Active,Seed,10/23/2023,10/1/2023,,,,25929.82,25929.82,0,1.07,24303.43,24303.43,0,25929.82,25929.82,0,1.06,24547.78,24547.78,0,244.35
3Q24,USD,Life Leftension,"Life Leftension Ventures II, FCR",Growth,#NA,#NA,Healthtech,AI & ML,B2B,SaaS,Monomer,Primary,SAFE (post money),Active,Seed,10/23/2023,10/23/2023,,,,25929.82,25929.82,0,1.07,24303.43,24303.43,0,25929.82,25929.82,0,1.07,24303.43,24303.43,0,0
1Q24,USD,Dogma Partners,Dogma Partners IV,Growth,#NA,#NA,"Business Services (IT, Productivity, CRM, HR)",Big Data,B2B,SaaS,Moonflow,First Investment,Convertible Note,Active,Pre-seed,10/3/2023,10/3/2023,,,,16625,16625,0,1.05,15880.22,15880.22,0,16625,16625,0,1.05,15880.22,15880.22,0,0
2Q24,USD,Dogma Partners,Dogma Partners IV,Growth,#NA,#NA,"Business Services (IT, Productivity, CRM, HR)",Big Data,B2B,SaaS,Moonflow,First Investment,Convertible Note,Active,Pre-seed,10/3/2023,10/3/2023,,,,16549,16549,0,1.05,15807.62,15807.62,0,16549,16549,0,1.05,15807.62,15807.62,0,0
3Q24,USD,Dogma Partners,Dogma Partners IV,Growth,#NA,#NA,"Business Services (IT, Productivity, CRM, HR)",Big Data,B2B,SaaS,Moonflow,First Investment,Convertible Note,Active,Pre-seed,10/3/2023,10/3/2023,,,,16481,16481,0,1.05,15742.67,15742.67,0,16481,16481,0,1.05,15742.67,15742.67,0,0
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,Switzerland,Rest of Europe,Agriculture,Ingredient Innovations,,,Mootral SA,First Investment,Equity,Active,Series A,9/30/2021,9/30/2021,,,,3316,3316,0,1.16,2865.04,2865.04,0,3316,3316,0,1.16,2865.04,2865.04,0,0
1Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Switzerland,Rest of Europe,Agriculture,Ingredient Innovations,,,Mootral SA,First Investment,Equity,Active,Series A,9/30/2021,9/30/2021,,,,3311,3311,0,1.16,2860.72,2860.72,0,0,0,0,1.16,0,0,0,0
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Switzerland,Rest of Europe,Agriculture,Ingredient Innovations,,,Mootral SA,First Investment,Equity,Active,Series A,9/30/2021,9/30/2021,,,,3285,3285,0,1.16,2838.26,2838.26,0,0,0,0,1.16,0,0,0,0
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Switzerland,Rest of Europe,Agriculture,Ingredient Innovations,,,Mootral SA,First Investment,Equity,Active,Series A,9/30/2021,9/30/2021,,,,3242,3242,0,1.16,2801.11,2801.11,0,0,0,0,1.16,0,0,0,0
4Q23,USD,Trompeta,Trompeta III,Growth,Mexico,LATAM,Proptech,Other,B2C,Other,Morgana,First Investment,Other,Active,Pre-seed,6/1/2022,12/31/2023,,,0,9788.57,9788.57,0,1.07,9190.8,9190.8,0,9789,9789,0,1.1,8870.62,8870.62,0,-320.18
1Q24,USD,Trompeta,Trompeta III,Growth,Mexico,LATAM,Proptech,Other,B2C,Other,Morgana,First Investment,Other,Active,Pre-seed,6/1/2022,3/31/2024,,,0,9788.57,9788.57,0,1.07,9190.8,9190.8,0,9788.57,9788.57,0,1.08,9070.04,9070.04,0,-120.76
2Q24,USD,Trompeta,Trompeta III,Growth,Mexico,LATAM,Proptech,Other,B2C,Other,Morgana,First Investment,Other,Active,Pre-seed,6/1/2022,6/30/2024,,,0,9788.57,9788.57,0,1.07,9190.8,9190.8,0,9788.57,9788.57,0,1.07,9119.22,9119.22,0,-71.58
3Q24,USD,Trompeta,Trompeta III,Growth,Mexico,LATAM,Proptech,Other,B2C,Other,Morgana,First Investment,Other,Write-Off,Pre-seed,6/1/2022,9/30/2024,,,0,9788.57,9788.57,0,1.07,9190.8,9190.8,0,0,0,0,1.11,0,0,0,0
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,Netherlands,Rest of Europe,Agriculture,Alternative Protein technologies,,,Mosa Meat BV,Follow On,Equity,Active,Series B,7/14/2022,7/14/2022,,,,21582,21582,0,1,21527.96,21527.96,0,16847,16847,0,1,16804.82,16804.82,0,-4723.14
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Netherlands,Rest of Europe,Agriculture,Alternative Protein technologies,,,Mosa Meat BV,Follow On,Equity,Active,Series B,7/14/2022,7/14/2022,,,,21379,21379,0,1,21325.47,21325.47,0,16689,16689,0,1,16647.22,16647.22,0,-4678.26
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Netherlands,Rest of Europe,Agriculture,Alternative Protein technologies,,,Mosa Meat BV,Follow On,Equity,Active,Series B,7/14/2022,7/14/2022,,,,21102,21102,0,1,21049.17,21049.17,0,15330,15330,0,1,15291.62,15291.62,0,-5757.55
4Q23,USD,Towercarbon,Towercarbon CH4,Decarbonization,Netherlands,Rest of Europe,Agriculture,Alternative Protein technologies,,,Mosa Meat BV,First Investment,Convertible Note,Active,Other,10/4/2023,10/4/2023,,,,112183,112183,0,1.05,106776.89,106776.89,0,88444,88444,0,1.05,84181.87,84181.87,0,-22595.01
1Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,Netherlands,Rest of Europe,Agriculture,Alternative Protein technologies,,,Mosa Meat BV,First Investment,Convertible Note,Active,Other,10/4/2023,10/4/2023,,,,109438,109438,0,1.05,104164.17,104164.17,0,84366,84366,0,1.05,80300.39,80300.39,0,-23863.78
2Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,Netherlands,Rest of Europe,Agriculture,Alternative Protein technologies,,,Mosa Meat BV,First Investment,Convertible Note,Active,Other,10/4/2023,10/4/2023,,,,107581,107581,0,1.05,102396.66,102396.66,0,109759,109759,0,1.05,104469.7,104469.7,0,2073.04
3Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,Netherlands,Rest of Europe,Agriculture,Alternative Protein technologies,,,Mosa Meat BV,First Investment,Convertible Note,Active,Other,10/2/2023,10/2/2023,,,,106518,106518,0,1.05,101636.4,101636.4,0,113254,113254,0,1.05,108063.7,108063.7,0,6427.3
4Q23,USD,Towercarbon,Towercarbon 419,Decarbonization,Brazil,LATAM,Circular Economy,Waste Management,,,Musa,Follow On,Equity,Active,Other,9/26/2023,9/26/2023,,,,86467,86467,0,1.06,81810.35,81810.35,0,98634,98634,0,1.06,93322.11,93322.11,0,11511.75
1Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,Brazil,LATAM,Circular Economy,Waste Management,,,Musa,Follow On,Equity,Active,Other,9/26/2023,9/26/2023,,,,89811,89811,0,1.06,84974.26,84974.26,0,102448,102448,0,1.06,96930.7,96930.7,0,11956.44
2Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,Brazil,LATAM,Circular Economy,Waste Management,,,Musa,Follow On,Equity,Active,Other,9/26/2023,9/26/2023,,,,85038,85038,0,1.06,80458.31,80458.31,0,97004,97004,0,1.06,91779.89,91779.89,0,11321.58
3Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,Brazil,LATAM,Circular Economy,Waste Management,,,Musa,Follow On,Equity,Active,Other,9/26/2023,9/26/2023,,,,82173,82173,0,1.06,77747.61,77747.61,0,93736,93736,0,1.06,88687.89,88687.89,0,10940.28
4Q23,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Other,Other,B2B,Other,MycoWorks Inc.,First Investment,Equity,Active,Series C,3/29/2022,12/31/2023,43599,3.95,4.43,172173.05,172216.05,-43,1.11,155235.32,155274.09,-38.77,193131.6,193143.57,-11.97,1.1,175012.55,175023.4,-10.85,19749.3
